FECHA;CIERRE;APERTURA;MAX;MIN;Vol.
23.06.2017;9574.95;9.643.25;9.647.65;9.565.30;180.58M
22.06.2017;9630;9.642.65;9.698.85;9.617.75;204.89M
21.06.2017;9633.6;9.648.10;9.650.45;9.608.60;148.49M
20.06.2017;9653.5;9.670.50;9.676.50;9.643.75;164.44M
19.06.2017;9657.55;9.626.40;9.673.30;9.614.90;146.15M
16.06.2017;9588.05;9.595.45;9.615.85;9.565.50;219.81M
15.06.2017;9578.05;9.617.90;9.621.40;9.560.80;176.42M
14.06.2017;9618.15;9.621.55;9.627.40;9.580.45;187.38M
13.06.2017;9606.9;9.615.55;9.654.15;9.595.40;133.73M
12.06.2017;9616.4;9.646.70;9.647.05;9.598.50;145.79M
09.06.2017;9668.25;9.638.55;9.676.25;9.608.15;163.90M
08.06.2017;9647.25;9.682.40;9.688.70;9.641.50;160.16M
07.06.2017;9663.9;9.663.95;9.678.55;9.630.55;165.67M
06.06.2017;9637.15;9.704.25;9.709.30;9.630.20;150.38M
05.06.2017;9675.1;9.656.30;9.687.20;9.640.70;131.69M
02.06.2017;9653.5;9.657.15;9.673.50;9.637.45;167.20M
01.06.2017;9616.1;9.603.55;9.634.65;9.589.90;181.53M
31.05.2017;9621.25;9.636.55;9.649.60;9.609.25;427.05M
30.05.2017;9624.55;9.590.65;9.635.30;9.581.20;199.89M
29.05.2017;9604.9;9.560.05;9.637.75;9.547.70;242.27M
26.05.2017;9595.1;9.507.75;9.604.90;9.495.40;225.65M
25.05.2017;9509.75;9.384.05;9.523.30;9.379.20;298.15M
24.05.2017;9360.55;9.410.90;9.431.90;9.341.65;218.26M
23.05.2017;9386.15;9.445.05;9.448.05;9.370.00;231.35M
22.05.2017;9438.25;9.480.25;9.498.65;9.427.90;202.88M
19.05.2017;9427.9;9.469.90;9.505.75;9.390.75;259.86M
18.05.2017;9429.45;9.453.20;9.489.10;9.418.10;199.34M
17.05.2017;9525.75;9.517.60;9.532.60;9.486.10;211.86M
16.05.2017;9512.25;9.461.00;9.517.20;9.456.35;171.71M
15.05.2017;9445.4;9.433.55;9.449.25;9.423.10;145.16M
12.05.2017;9400.9;9.436.65;9.437.75;9.372.55;159.08M
11.05.2017;9422.4;9.448.60;9.450.65;9.411.30;176.44M
10.05.2017;9407.3;9.339.65;9.414.75;9.336.00;157.36M
09.05.2017;9316.85;9.337.35;9.338.95;9.307.70;136.42M
08.05.2017;9314.05;9.311.45;9.338.70;9.297.95;179.71M
05.05.2017;9285.3;9.374.55;9.377.10;9.272.00;239.13M
04.05.2017;9359.9;9.360.95;9.365.65;9.323.25;277.90M
03.05.2017;9311.95;9.344.70;9.346.30;9.298.40;156.34M
02.05.2017;9313.8;9.339.85;9.352.55;9.269.90;166.56M
28.04.2017;9304.05;9.340.95;9.342.65;9.282.25;167.23M
27.04.2017;9342.15;9.359.15;9.367.15;9.322.65;215.88M
26.04.2017;9351.85;9.336.20;9.367.00;9.301.35;191.40M
25.04.2017;9306.6;9.273.05;9.309.20;9.250.35;173.90M
24.04.2017;9217.95;9.135.35;9.225.40;9.130.55;172.91M
21.04.2017;9119.4;9.179.10;9.183.65;9.088.75;159.98M
20.04.2017;9136.4;9.108.10;9.143.90;9.102.65;175.63M
19.04.2017;9103.5;9.112.20;9.120.50;9.075.15;179.12M
18.04.2017;9105.15;9.163.00;9.217.90;9.095.45;179.57M
17.04.2017;9139.3;9.144.75;9.160.00;9.120.25;132.24M
13.04.2017;9150.8;9.202.50;9.202.65;9.144.95;171.70M
12.04.2017;9203.45;9.242.50;9.246.40;9.161.80;166.76M
11.04.2017;9237;9.184.55;9.242.70;9.172.85;206.26M
10.04.2017;9181.45;9.225.60;9.225.65;9.174.85;139.97M
07.04.2017;9198.3;9.223.70;9.250.50;9.188.10;195.92M
06.04.2017;9261.95;9.245.80;9.267.95;9.218.85;191.94M
05.04.2017;9265.15;9.264.40;9.273.90;9.215.40;190.53M
03.04.2017;9237.85;9.220.60;9.245.35;9.192.40;143.44M
31.03.2017;9173.75;9.158.90;9.191.70;9.152.10;196.77M
30.03.2017;9173.75;9.142.60;9.183.15;9.136.35;333.41M
29.03.2017;9143.8;9.128.70;9.153.15;9.109.10;250.90M
28.03.2017;9100.8;9.081.50;9.110.40;9.079.80;188.99M
27.03.2017;9045.2;9.093.45;9.094.85;9.024.65;209.04M
24.03.2017;9108;9.104.00;9.133.55;9.089.40;210.02M
23.03.2017;9086.3;9.048.75;9.099.05;9.048.60;197.70M
22.03.2017;9030.45;9.047.20;9.072.90;9.019.30;239.46M
21.03.2017;9121.5;9.133.95;9.147.75;9.087.20;255.40M
20.03.2017;9126.85;9.166.95;9.167.60;9.116.30;342.40M
17.03.2017;9160.05;9.207.80;9.218.40;9.147.60;295.55M
16.03.2017;9153.7;9.129.65;9.158.45;9.128.55;215.10M
15.03.2017;9084.8;9.086.85;9.106.55;9.075.50;248.03M
14.03.2017;9087;9.091.65;9.122.75;9.060.50;278.73M
10.03.2017;8934.55;8.953.70;8.975.70;8.903.95;157.42M
09.03.2017;8927;8.914.50;8.945.80;8.899.50;176.81M
08.03.2017;8924.3;8.950.70;8.957.05;8.891.95;183.33M
07.03.2017;8946.9;8.977.75;8.977.85;8.932.80;178.83M
06.03.2017;8963.45;8.915.10;8.967.80;8.914.00;180.20M
03.03.2017;8897.55;8.883.50;8.907.10;8.860.10;208.92M
02.03.2017;8899.75;8.982.85;8.992.50;8.879.80;225.61M
01.03.2017;8945.8;8.904.40;8.960.80;8.898.60;212.33M
28.02.2017;8879.6;8.898.95;8.914.75;8.867.60;302.72M
27.02.2017;8896.7;8.943.70;8.951.80;8.888.65;195.85M
23.02.2017;8939.5;8.956.40;8.982.15;8.927.55;388.87M
22.02.2017;8926.9;8.931.60;8.960.75;8.905.25;254.68M
21.02.2017;8907.85;8.890.75;8.920.80;8.860.95;181.09M
20.02.2017;8879.2;8.818.55;8.886.25;8.809.80;173.02M
17.02.2017;8821.7;8.883.70;8.896.45;8.804.25;307.53M
16.02.2017;8778;8.739.00;8.783.95;8.719.60;190.28M
15.02.2017;8724.7;8.778.95;8.807.90;8.712.85;222.83M
14.02.2017;8792.3;8.819.90;8.820.45;8.772.50;194.13M
13.02.2017;8805.05;8.819.80;8.826.90;8.754.20;211.18M
10.02.2017;8793.55;8.812.35;8.822.10;8.771.20;232.95M
09.02.2017;8778.4;8.795.55;8.821.40;8.724.10;193.28M
08.02.2017;8769.05;8.774.55;8.791.25;8.715.00;225.49M
07.02.2017;8768.3;8.805.70;8.809.30;8.741.05;233.30M
06.02.2017;8801.05;8.785.45;8.814.10;8.770.20;200.40M
03.02.2017;8740.95;8.735.15;8.748.25;8.707.75;196.94M
02.02.2017;8734.25;8.724.75;8.757.60;8.685.80;292.33M
01.02.2017;8716.4;8.570.35;8.722.40;8.537.50;337.80M
31.01.2017;8561.3;8.629.45;8.631.75;8.552.40;537.11M
30.01.2017;8632.75;8.635.55;8.662.60;8.617.75;314.11M
27.01.2017;8641.25;8.610.50;8.672.70;8.606.90;283.91M
25.01.2017;8602.75;8.499.45;8.612.60;8.493.95;301.49M
24.01.2017;8475.8;8.407.05;8.480.95;8.398.15;184.75M
23.01.2017;8391.5;8.329.60;8.404.15;8.327.20;200.99M
20.01.2017;8349.35;8.404.35;8.423.65;8.340.95;208.90M
19.01.2017;8435.1;8.418.40;8.445.15;8.404.05;170.96M
18.01.2017;8417;8.403.85;8.460.30;8.397.40;168.87M
17.01.2017;8398;8.415.05;8.440.90;8.378.30;125.78M
16.01.2017;8412.8;8.390.95;8.426.70;8.374.40;127.94M
13.01.2017;8400.35;8.457.65;8.461.05;8.373.15;190.95M
12.01.2017;8407.2;8.391.05;8.417.20;8.382.30;177.95M
11.01.2017;8380.65;8.327.80;8.389.00;8.322.25;192.28M
10.01.2017;8288.6;8.262.70;8.293.80;8.261.00;147.31M
09.01.2017;8236.05;8.259.35;8.263.00;8.227.75;102.21M
06.01.2017;8243.8;8.281.85;8.306.85;8.233.25;143.69M
05.01.2017;8273.8;8.226.65;8.282.65;8.223.70;163.96M
04.01.2017;8190.5;8.202.65;8.218.50;8.180.90;136.48M
03.01.2017;8192.25;8.196.05;8.219.10;8.148.60;131.19M
02.01.2017;8179.5;8.210.10;8.212.00;8.133.80;122.02M
30.12.2016;8185.8;8.119.65;8.197.00;8.114.75;131.46M
29.12.2016;8103.6;8.030.60;8.111.10;8.020.80;183.98M
28.12.2016;8034.85;8.047.55;8.100.55;8.028.40;130.58M
27.12.2016;8032.85;7.915.05;8.044.65;7.903.70;122.46M
26.12.2016;7908.25;7.965.10;7.970.05;7.893.80;110.17M
23.12.2016;7985.75;7.972.50;8.022.60;7.942.05;127.92M
22.12.2016;7979.1;8.043.85;8.046.45;7.964.95;126.41M
21.12.2016;8061.3;8.105.85;8.112.55;8.053.25;127.54M
20.12.2016;8082.4;8.110.60;8.124.10;8.062.75;132.03M
19.12.2016;8104.35;8.126.00;8.132.50;8.094.85;110.67M
16.12.2016;8139.45;8.178.20;8.178.70;8.127.45;209.27M
15.12.2016;8153.6;8.128.40;8.225.90;8.121.95;187.43M
14.12.2016;8182.45;8.229.35;8.229.40;8.165.10;149.13M
13.12.2016;8221.8;8.196.15;8.228.85;8.155.80;189.74M
12.12.2016;8170.8;8.230.65;8.230.65;8.154.45;111.43M
09.12.2016;8261.75;8.271.70;8.274.95;8.241.95;154.34M
08.12.2016;8246.85;8.152.10;8.256.25;8.151.75;146.86M
07.12.2016;8102.05;8.168.40;8.190.45;8.077.50;175.02M
06.12.2016;8143.15;8.153.15;8.178.70;8.130.85;118.85M
05.12.2016;8128.75;8.088.75;8.141.90;8.056.85;130.44M
02.12.2016;8086.8;8.153.55;8.159.30;8.070.05;176.77M
01.12.2016;8192.9;8.244.00;8.250.80;8.185.05;162.60M
30.11.2016;8224.5;8.172.15;8.234.25;8.139.25;255.72M
29.11.2016;8142.15;8.131.55;8.197.35;8.128.70;195.62M
28.11.2016;8126.9;8.080.65;8.146.50;8.066.50;195.60M
25.11.2016;8114.3;8.007.95;8.122.25;7.976.75;183.36M
24.11.2016;7965.5;8.011.80;8.024.85;7.952.55;268.62M
23.11.2016;8033.3;8.051.20;8.055.20;7.973.10;186.60M
22.11.2016;8002.3;7.989.15;8.019.05;7.938.15;216.68M
21.11.2016;7929.1;8.102.10;8.102.45;7.916.40;225.61M
18.11.2016;8074.1;8.097.55;8.128.95;8.048.30;166.20M
17.11.2016;8079.95;8.105.10;8.151.25;8.060.30;197.18M
16.11.2016;8111.6;8.205.65;8.210.05;8.089.40;277.80M
15.11.2016;8108.45;8.284.85;8.288.55;8.093.20;370.30M
11.11.2016;8296.3;8.456.65;8.460.60;8.284.95;275.22M
10.11.2016;8525.75;8.555.60;8.598.45;8.510.70;271.20M
09.11.2016;8432;8.067.50;8.476.20;8.002.25;323.97M
08.11.2016;8543.55;8.540.00;8.559.40;8.480.10;201.76M
07.11.2016;8497.05;8.535.75;8.535.85;8.481.45;178.07M
04.11.2016;8433.75;8.503.60;8.504.00;8.400.25;231.78M
03.11.2016;8484.95;8.499.85;8.537.65;8.476.15;175.77M
02.11.2016;8514;8.542.80;8.549.50;8.504.85;160.13M
01.11.2016;8626.25;8.653.15;8.669.60;8.614.50;170.07M
30.10.2016;8625.7;8.672.35;8.678.25;8.616.25;166.11M
28.10.2016;8638;8.625.00;8.653.75;8.581.75;180.91M
27.10.2016;8615.25;8.607.10;8.624.85;8.550.25;250.34M
26.10.2016;8615.25;8.657.30;8.657.30;8.596.60;226.13M
25.10.2016;8691.3;8.721.70;8.722.65;8.663.45;195.70M
24.10.2016;8708.95;8.709.85;8.736.95;8.684.15;161.97M
21.10.2016;8693.05;8.708.60;8.709.10;8.652.05;162.16M
20.10.2016;8699.4;8.693.35;8.727.00;8.678.30;165.95M
19.10.2016;8659.1;8.697.50;8.698.75;8.636.70;177.40M
18.10.2016;8677.9;8.556.05;8.685.10;8.555.90;216.63M
17.10.2016;8520.4;8.612.95;8.615.40;8.506.15;203.52M
14.10.2016;8583.4;8.594.00;8.604.45;8.549.80;167.85M
13.10.2016;8573.35;8.671.50;8.681.55;8.541.35;218.86M
10.10.2016;8708.8;8.735.35;8.745.80;8.703.95;111.79M
07.10.2016;8697.6;8.721.70;8.723.70;8.663.80;155.05M
06.10.2016;8709.55;8.768.70;8.781.15;8.684.65;168.71M
05.10.2016;8743.95;8.806.35;8.806.95;8.731.40;162.10M
04.10.2016;8769.15;8.770.00;8.783.65;8.736.10;189.99M
03.10.2016;8738.1;8.666.15;8.745.20;8.635.00;141.47M
30.09.2016;8611.15;8.581.50;8.637.15;8.555.20;187.33M
29.09.2016;8591.25;8.792.70;8.800.65;8.558.25;384.40M
28.09.2016;8745.15;8.711.20;8.767.05;8.703.15;170.64M
27.09.2016;8706.4;8.748.90;8.768.50;8.690.50;156.10M
26.09.2016;8723.05;8.807.90;8.809.55;8.715.10;169.05M
23.09.2016;8831.55;8.880.75;8.885.20;8.820.30;191.62M
22.09.2016;8867.45;8.873.35;8.893.35;8.837.80;178.14M
21.09.2016;8777.15;8.790.30;8.826.85;8.757.30;153.44M
20.09.2016;8775.9;8.816.10;8.816.45;8.759.30;140.72M
19.09.2016;8808.4;8.788.45;8.824.30;8.774.20;135.81M
16.09.2016;8779.85;8.780.85;8.847.65;8.750.50;274.04M
15.09.2016;8742.55;8.743.85;8.751.95;8.704.35;149.89M
14.09.2016;8726.6;8.710.65;8.739.85;8.688.90;189.98M
12.09.2016;8715.6;8.732.95;8.746.95;8.699.40;190.20M
09.09.2016;8866.7;8.934.30;8.939.15;8.858.70;181.34M
08.09.2016;8952.5;8.915.50;8.960.35;8.896.00;223.94M
07.09.2016;8917.95;8.968.70;8.968.70;8.913.35;299.15M
06.09.2016;8943;8.852.70;8.950.85;8.848.45;201.62M
02.09.2016;8809.65;8.796.35;8.824.10;8.768.20;197.38M
01.09.2016;8774.65;8.793.60;8.813.25;8.759.95;246.34M
31.08.2016;8786.2;8.754.05;8.819.20;8.754.05;373.42M
30.08.2016;8744.35;8.646.75;8.750.60;8.642.25;154.83M
29.08.2016;8607.45;8.583.75;8.622.00;8.543.75;133.72M
26.08.2016;8572.55;8.614.35;8.622.95;8.547.55;152.15M
25.08.2016;8592.2;8.668.85;8.683.05;8.583.65;219.74M
24.08.2016;8650.3;8.648.50;8.661.05;8.620.90;154.17M
23.08.2016;8632.6;8.628.35;8.642.15;8.580.00;193.30M
22.08.2016;8629.15;8.667.00;8.684.85;8.614.00;156.98M
19.08.2016;8666.9;8.694.30;8.696.60;8.647.10;197.77M
18.08.2016;8673.25;8.648.85;8.690.70;8.645.05;169.43M
17.08.2016;8624.05;8.639.80;8.667.10;8.603.60;179.54M
16.08.2016;8642.55;8.670.25;8.682.35;8.600.45;231.77M
12.08.2016;8672.15;8.605.45;8.684.30;8.604.45;272.01M
11.08.2016;8592.15;8.572.80;8.601.15;8.540.05;195.12M
10.08.2016;8575.3;8.686.70;8.690.10;8.564.60;178.96M
09.08.2016;8678.25;8.727.80;8.728.35;8.638.20;206.26M
08.08.2016;8711.35;8.712.85;8.723.50;8.697.60;177.88M
05.08.2016;8683.15;8.600.20;8.689.40;8.590.15;162.78M
04.08.2016;8551.1;8.599.95;8.601.40;8.518.15;169.78M
03.08.2016;8544.85;8.635.20;8.635.45;8.529.60;168.03M
02.08.2016;8622.9;8.647.45;8.687.20;8.611.40;174.56M
01.08.2016;8636.55;8.654.30;8.711.30;8.590.50;194.19M
29.07.2016;8638.5;8.668.30;8.670.35;8.631.15;161.94M
28.07.2016;8666.3;8.636.95;8.674.70;8.625.25;240.72M
27.07.2016;8615.8;8.599.40;8.665.00;8.572.05;189.80M
26.07.2016;8590.65;8.633.75;8.644.90;8.577.15;159.56M
25.07.2016;8635.65;8.519.95;8.641.15;8.517.20;154.63M
22.07.2016;8541.2;8.519.65;8.548.95;8.489.80;147.62M
21.07.2016;8510.1;8.582.70;8.585.25;8.503.45;154.58M
20.07.2016;8565.85;8.515.45;8.569.90;8.512.55;165.35M
19.07.2016;8528.55;8.514.30;8.540.05;8.476.70;173.05M
18.07.2016;8508.7;8.564.05;8.587.10;8.494.35;169.40M
15.07.2016;8541.4;8.565.45;8.594.80;8.510.05;228.60M
14.07.2016;8565;8.515.75;8.571.40;8.500.70;158.74M
13.07.2016;8519.5;8.540.45;8.550.25;8.493.55;201.49M
12.07.2016;8521.05;8.502.60;8.526.60;8.479.20;189.34M
11.07.2016;8467.9;8.413.35;8.475.25;8.407.05;154.40M
08.07.2016;8323.2;8.350.00;8.353.30;8.287.55;142.16M
07.07.2016;8337.9;8.342.00;8.361.95;8.317.70;160.33M
05.07.2016;8335.95;8.379.30;8.381.45;8.319.95;143.25M
04.07.2016;8370.7;8.376.75;8.398.45;8.364.70;158.96M
01.07.2016;8328.35;8.313.05;8.356.75;8.308.65;170.58M
30.06.2016;8287.75;8.260.25;8.308.15;8.242.10;288.03M
29.06.2016;8204;8.173.10;8.212.40;8.157.65;151.50M
28.06.2016;8127.85;8.096.05;8.146.35;8.086.85;175.72M
27.06.2016;8094.7;8.039.35;8.120.65;8.039.35;167.46M
24.06.2016;8088.6;8.029.10;8.100.70;7.927.05;306.80M
23.06.2016;8270.45;8.201.15;8.285.60;8.188.30;158.85M
22.06.2016;8203.7;8.213.65;8.238.35;8.153.25;140.27M
21.06.2016;8219.9;8.255.40;8.257.25;8.202.15;141.16M
20.06.2016;8238.5;8.115.75;8.244.15;8.107.35;173.75M
17.06.2016;8170.2;8.176.65;8.195.25;8.135.80;171.84M
16.06.2016;8140.75;8.180.65;8.180.65;8.074.45;195.03M
15.06.2016;8206.6;8.139.40;8.213.20;8.123.15;174.95M
14.06.2016;8108.85;8.134.40;8.134.95;8.069.50;150.04M
13.06.2016;8110.6;8.102.25;8.125.25;8.063.90;174.92M
10.06.2016;8170.05;8.180.25;8.265.60;8.162.85;187.76M
09.06.2016;8203.6;8.273.35;8.273.35;8.184.60;180.29M
08.06.2016;8273.05;8.285.50;8.288.90;8.252.05;179.71M
07.06.2016;8266.45;8.235.55;8.294.95;8.216.40;249.37M
06.06.2016;8201.05;8.228.75;8.234.70;8.186.05;176.88M
03.06.2016;8220.8;8.246.20;8.262.00;8.209.85;390.65M
02.06.2016;8218.95;8.156.90;8.229.50;8.154.75;187.32M
01.06.2016;8179.95;8.179.20;8.215.35;8.171.05;200.37M
31.05.2016;8160.1;8.209.85;8.213.60;8.134.30;485.65M
30.05.2016;8178.5;8.166.50;8.200.00;8.150.80;255.09M
27.05.2016;8156.65;8.081.95;8.164.20;8.077.05;268.96M
26.05.2016;8069.65;7.974.45;8.083.00;7.948.50;272.46M
25.05.2016;7934.9;7.811.80;7.941.20;7.809.30;181.64M
24.05.2016;7748.85;7.738.05;7.761.55;7.715.80;151.54M
23.05.2016;7731.05;7.813.95;7.820.60;7.722.20;177.35M
20.05.2016;7749.7;7.792.20;7.812.40;7.735.75;161.89M
19.05.2016;7783.4;7.875.50;7.876.20;7.766.80;175.71M
18.05.2016;7870.15;7.846.75;7.882.05;7.810.75;161.17M
17.05.2016;7890.75;7.896.85;7.940.10;7.879.70;189.14M
16.05.2016;7860.75;7.831.20;7.873.90;7.772.15;211.55M
13.05.2016;7814.9;7.881.00;7.881.00;7.784.20;185.06M
12.05.2016;7900.4;7.871.45;7.916.05;7.849.65;157.44M
11.05.2016;7848.85;7.804.65;7.893.10;7.780.90;220.71M
10.05.2016;7887.8;7.873.55;7.896.90;7.837.70;166.96M
09.05.2016;7866.05;7.755.25;7.873.65;7.753.55;165.62M
06.05.2016;7733.45;7.717.65;7.738.90;7.678.35;168.66M
05.05.2016;7735.5;7.731.00;7.777.55;7.706.85;190.79M
04.05.2016;7706.55;7.724.15;7.749.00;7.697.25;205.94M
03.05.2016;7747;7.824.80;7.890.25;7.735.15;192.27M
02.05.2016;7805.9;7.822.70;7.829.80;7.777.30;150.82M
29.04.2016;7849.8;7.844.25;7.889.05;7.788.70;251.23M
28.04.2016;7847.25;7.967.40;7.992.00;7.834.45;301.48M
27.04.2016;7979.9;7.942.00;7.991.00;7.940.55;213.17M
26.04.2016;7962.65;7.828.15;7.974.50;7.822.55;208.66M
25.04.2016;7855.05;7.894.80;7.911.00;7.827.00;150.78M
22.04.2016;7899.3;7.891.80;7.923.35;7.873.35;188.99M
21.04.2016;7912.05;7.953.65;7.978.45;7.884.10;230.58M
20.04.2016;7914.75;7.950.05;7.950.40;7.877.55;211.63M
18.04.2016;7914.7;7.908.15;7.920.60;7.842.75;190.26M
13.04.2016;7850.45;7.777.15;7.864.80;7.772.20;227.22M
12.04.2016;7708.95;7.669.25;7.717.40;7.663.35;168.51M
11.04.2016;7671.4;7.577.80;7.678.80;7.516.85;185.35M
08.04.2016;7555.2;7.542.35;7.569.35;7.526.70;147.82M
07.04.2016;7546.45;7.630.40;7.630.75;7.535.85;241.68M
06.04.2016;7614.35;7.636.05;7.638.65;7.591.75;170.65M
05.04.2016;7603.2;7.736.30;7.736.30;7.588.65;210.13M
04.04.2016;7758.8;7.733.15;7.764.45;7.704.40;160.28M
01.04.2016;7713.05;7.718.05;7.740.15;7.666.10;189.57M
31.03.2016;7738.4;7.727.65;7.777.60;7.702.00;391.91M
30.03.2016;7735.2;7.651.10;7.741.95;7.643.45;239.84M
29.03.2016;7597;7.606.55;7.652.90;7.582.25;223.49M
28.03.2016;7615.1;7.741.00;7.749.40;7.587.70;249.90M
23.03.2016;7716.5;7.717.45;7.726.85;7.670.60;205.80M
22.03.2016;7714.9;7.695.55;7.728.20;7.643.80;215.36M
21.03.2016;7704.25;7.619.20;7.713.55;7.617.70;202.85M
18.03.2016;7604.35;7.534.65;7.613.60;7.517.90;244.73M
17.03.2016;7512.55;7.557.40;7.585.30;7.479.40;247.04M
16.03.2016;7498.75;7.457.05;7.508.00;7.405.15;201.43M
15.03.2016;7460.6;7.535.85;7.545.20;7.452.80;199.65M
14.03.2016;7538.75;7.542.60;7.583.70;7.515.05;172.07M
11.03.2016;7510.2;7.484.85;7.543.95;7.460.60;204.81M
10.03.2016;7486.15;7.545.35;7.547.10;7.447.40;231.58M
09.03.2016;7531.8;7.436.10;7.539.00;7.424.30;252.71M
08.03.2016;7485.3;7.486.40;7.527.15;7.442.15;264.94M
04.03.2016;7485.35;7.505.40;7.505.90;7.444.10;290.44M
03.03.2016;7475.6;7.429.55;7.483.95;7.406.05;287.25M
02.03.2016;7368.85;7.321.70;7.380.35;7.308.15;348.97M
01.03.2016;7222.3;7.038.25;7.235.50;7.035.10;283.56M
29.02.2016;6987.05;7.050.45;7.094.60;6.825.80;487.97M
26.02.2016;7029.75;7.039.30;7.052.90;6.985.10;213.14M
25.02.2016;6970.6;7.029.85;7.034.20;6.961.40;291.93M
24.02.2016;7018.7;7.075.00;7.090.80;7.009.75;205.90M
23.02.2016;7109.55;7.240.30;7.241.70;7.090.70;200.40M
22.02.2016;7234.55;7.208.85;7.252.40;7.200.70;159.16M
19.02.2016;7210.75;7.170.55;7.226.85;7.145.95;198.21M
18.02.2016;7191.75;7.177.40;7.215.10;7.127.85;254.33M
17.02.2016;7108.45;7.058.85;7.123.70;6.960.65;268.02M
16.02.2016;7048.25;7.201.25;7.204.65;7.037.70;261.61M
15.02.2016;7162.95;7.057.35;7.182.80;7.056.80;365.22M
12.02.2016;6980.95;7.023.65;7.034.80;6.869.00;344.21M
11.02.2016;6976.35;7.203.60;7.208.65;6.959.95;301.30M
10.02.2016;7215.7;7.264.30;7.271.85;7.177.75;254.48M
09.02.2016;7298.2;7.303.95;7.323.45;7.275.15;218.73M
08.02.2016;7387.25;7.489.70;7.512.55;7.363.20;176.76M
05.02.2016;7489.1;7.418.25;7.503.15;7.406.65;257.52M
04.02.2016;7404;7.411.45;7.457.05;7.365.95;229.56M
03.02.2016;7361.8;7.392.45;7.419.40;7.350.30;197.86M
02.02.2016;7455.55;7.566.65;7.576.30;7.428.05;237.34M
01.02.2016;7555.95;7.589.50;7.600.45;7.541.25;206.64M
29.01.2016;7563.55;7.413.35;7.575.65;7.402.80;307.93M
28.01.2016;7424.65;7.426.50;7.468.85;7.409.60;283.04M
27.01.2016;7437.75;7.469.60;7.477.90;7.419.70;193.39M
25.01.2016;7436.15;7.468.75;7.487.15;7.421.20;168.20M
22.01.2016;7422.45;7.355.70;7.433.40;7.327.60;236.28M
21.01.2016;7276.8;7.376.65;7.398.70;7.250.00;248.11M
20.01.2016;7309.3;7.357.00;7.470.90;7.241.50;232.61M
19.01.2016;7435.1;7.381.80;7.462.75;7.364.15;194.07M
18.01.2016;7351;7.420.35;7.463.65;7.336.40;240.80M
15.01.2016;7437.8;7.561.65;7.566.50;7.427.30;203.64M
14.01.2016;7536.8;7.467.40;7.604.80;7.443.80;206.99M
13.01.2016;7562.4;7.557.90;7.590.95;7.425.80;221.91M
12.01.2016;7510.3;7.587.20;7.588.30;7.487.80;168.98M
11.01.2016;7563.85;7.527.45;7.605.10;7.494.35;194.84M
08.01.2016;7601.35;7.611.65;7.634.10;7.581.05;162.35M
07.01.2016;7568.3;7.673.35;7.674.95;7.556.60;194.73M
06.01.2016;7741;7.788.05;7.800.95;7.721.20;151.72M
05.01.2016;7784.65;7.828.40;7.831.20;7.763.25;149.67M
04.01.2016;7791.3;7.924.55;7.937.55;7.781.10;138.86M
01.01.2016;7963.2;7.938.45;7.972.55;7.909.80;64.84M
31.12.2015;7946.35;7.897.80;7.955.55;7.891.15;155.64M
30.12.2015;7896.25;7.938.60;7.944.75;7.889.85;110.15M
29.12.2015;7928.95;7.929.20;7.942.15;7.902.75;116.54M
28.12.2015;7925.15;7.863.20;7.937.20;7.863.00;126.74M
24.12.2015;7861.05;7.888.75;7.888.75;7.835.50;96.37M
23.12.2015;7865.95;7.830.45;7.871.45;7.826.10;121.48M
22.12.2015;7786.1;7.829.40;7.846.30;7.776.85;129.63M
21.12.2015;7834.45;7.745.65;7.840.75;7.733.45;130.17M
18.12.2015;7761.95;7.828.90;7.836.15;7.753.35;197.32M
17.12.2015;7844.35;7.783.05;7.852.90;7.737.55;181.26M
16.12.2015;7750.9;7.725.25;7.776.60;7.715.75;159.15M
15.12.2015;7700.9;7.659.15;7.705.00;7.625.10;138.48M
14.12.2015;7650.05;7.558.20;7.663.95;7.551.05;153.49M
11.12.2015;7610.45;7.699.60;7.703.05;7.575.30;173.00M
10.12.2015;7683.3;7.643.30;7.691.95;7.610.00;145.25M
09.12.2015;7612.5;7.695.50;7.702.85;7.606.90;144.32M
08.12.2015;7701.7;7.738.50;7.771.25;7.685.45;139.32M
07.12.2015;7765.4;7.816.55;7.825.40;7.746.05;141.89M
04.12.2015;7781.9;7.817.60;7.821.40;7.775.70;157.23M
03.12.2015;7864.15;7.902.30;7.912.30;7.853.30;129.63M
02.12.2015;7931.35;7.976.70;7.979.30;7.910.80;130.21M
01.12.2015;7954.9;7.958.15;7.972.15;7.934.15;142.94M
30.11.2015;7935.25;7.936.25;7.966.00;7.922.80;223.04M
27.11.2015;7942.7;7.910.60;7.959.30;7.879.45;154.86M
26.11.2015;7883.8;7.837.15;7.897.10;7.832.00;226.63M
24.11.2015;7831.6;7.837.00;7.870.35;7.812.65;134.56M
23.11.2015;7849.25;7.869.50;7.877.50;7.825.20;130.87M
20.11.2015;7856.55;7.841.90;7.906.95;7.817.80;156.61M
19.11.2015;7842.75;7.788.50;7.854.90;7.765.45;136.70M
18.11.2015;7731.8;7.823.15;7.843.40;7.725.05;148.04M
17.11.2015;7837.55;7.848.75;7.860.45;7.793.00;149.45M
16.11.2015;7806.6;7.732.95;7.838.85;7.714.15;154.14M
13.11.2015;7762.25;7.762.45;7.775.10;7.730.90;165.88M
11.11.2015;7825;7.838.80;7.847.95;7.819.10;223.80M
